Id,trans_hour,trans_day,trans_month,trans_year,category,upi_number,age,trans_amount,state,zip,fraud_risk
2638,23,4,6,2022,11,7662001057,41,1173.54,42,37132,1
2639,1,4,7,2022,2,7662001058,61,7.87,1,36009,1
2640,1,4,7,2022,8,7662001059,37,793.53,12,50314,1
2641,1,4,7,2022,8,7662001060,37,659.64,12,50314,1
2642,2,4,7,2022,8,7662001061,37,650.82,12,50314,1
2643,2,4,7,2022,2,7662001062,37,12.82,12,50314,1
2644,3,4,7,2022,9,7662001063,38,32.65,41,57756,0
2645,3,4,7,2022,4,7662001064,73,127.19,4,96038,0
2646,3,4,7,2022,4,7662001065,57,132.51,14,61560,0
2647,8,4,7,2022,8,7662001066,47,6.7,49,26339,0
2648,9,4,7,2022,4,7662001067,31,193.1,24,64114,0
2649,9,4,7,2022,3,7662001068,30,113.09,27,28654,0
2650,9,4,7,2022,11,7662001069,27,86.53,43,79085,0
2651,12,4,7,2022,5,7662001070,38,66.72,31,7208,0
2652,12,4,7,2022,1,7662001071,64,50.39,43,79548,0
2653,13,4,7,2022,13,7662001072,38,507.33,41,57756,0
2654,13,4,7,2022,6,7662001073,51,37.07,36,74130,0
2655,13,4,7,2022,11,7662001074,37,948.76,12,50314,1
2656,15,4,7,2022,12,7662001075,35,4.83,45,22213,0
2657,15,4,7,2022,12,7662001076,48,11.98,43,75092,0
2658,15,4,7,2022,13,7662001077,93,7.99,17,41836,0
2659,15,4,7,2022,6,7662001078,30,57.37,35,45307,0
2660,15,4,7,2022,5,7662001079,48,29.93,23,55128,0
2661,16,4,7,2022,13,7662001080,56,3.49,10,31561,0
2662,18,4,7,2022,5,7662001081,61,116.09,35,43330,0
2663,19,4,7,2022,11,7662001082,61,885.19,1,36009,1
2664,19,4,7,2022,10,7662001083,73,1.37,43,76631,0
2665,22,4,7,2022,10,7662001084,38,76.22,23,56321,0
